"";"annee";"Code_station";"ope_id";"ipr";"type_metrique";"valeur_metrique";"classe_metrique"
"1";2023;"01069000";91203;10,9783745566581;"ner";0,381163025336969;"Excellent"
"2";2023;"01069000";91203;10,9783745566581;"nel";2,91256585945683;"Médiocre"
"3";2023;"01069000";91203;10,9783745566581;"nte";1,10910820385166;"Bon"
"4";2023;"01069000";91203;10,9783745566581;"dit";1,263220813027;"Bon"
"5";2023;"01069000";91203;10,9783745566581;"dio";2,7676902841047;"Médiocre"
"6";2023;"01069000";91203;10,9783745566581;"dii";2,1507445039235;"Bon"
"7";2023;"01069000";91203;10,9783745566581;"dti";0,39388186695745;"Excellent"
"8";2023;"01024000";91195;19,2172906576764;"ner";7,26810659013113;"Très mauvais"
"9";2023;"01024000";91195;19,2172906576764;"nel";6,25407875246678;"Très mauvais"
"10";2023;"01024000";91195;19,2172906576764;"nte";0,011887872725406;"Excellent"
"11";2023;"01024000";91195;19,2172906576764;"dit";1,77119163334647;"Bon"
"12";2023;"01024000";91195;19,2172906576764;"dio";2,49622147208183;"Médiocre"
"13";2023;"01024000";91195;19,2172906576764;"dii";0,532197269927777;"Excellent"
"14";2023;"01024000";91195;19,2172906576764;"dti";0,88360706699704;"Excellent"
"15";1996;"04088000";22622;7,894983236845;"ner";0,70188169341678;"Excellent"
"16";1996;"04088000";22622;7,894983236845;"nel";1,30995983644833;"Bon"
"17";1996;"04088000";22622;7,894983236845;"nte";1,57939177326911;"Bon"
"18";1996;"04088000";22622;7,894983236845;"dit";0,697695156939707;"Excellent"
"19";1996;"04088000";22622;7,894983236845;"dio";2,57885172553205;"Médiocre"
"20";1996;"04088000";22622;7,894983236845;"dii";0,641446955804251;"Excellent"
"21";1996;"04088000";22622;7,894983236845;"dti";0,385756095434781;"Excellent"
"22";2012;"04449004";17315;36,2452325055817;"ner";8,01170531837243;"Très mauvais"
"23";2012;"04449004";17315;36,2452325055817;"nel";12,6117759019845;"Très mauvais"
"24";2012;"04449004";17315;36,2452325055817;"nte";1,17960839212022;"Bon"
"25";2012;"04449004";17315;36,2452325055817;"dit";4,15687324384576;"Mauvais"
"26";2012;"04449004";17315;36,2452325055817;"dio";7,25975897384842;"Très mauvais"
"27";2012;"04449004";17315;36,2452325055817;"dii";0,133659276834785;"Excellent"
"28";2012;"04449004";17315;36,2452325055817;"dti";2,89185139857555;"Médiocre"
"29";2010;"06049240";21039;27,1191297626431;"ner";3,3682518139469;"Médiocre"
"30";2010;"06049240";21039;27,1191297626431;"nel";5,16668336538478;"Très mauvais"
"31";2010;"06049240";21039;27,1191297626431;"nte";0,506292576582104;"Excellent"
"32";2010;"06049240";21039;27,1191297626431;"dit";4,72343929143942;"Mauvais"
"33";2010;"06049240";21039;27,1191297626431;"dio";7,82191505528427;"Très mauvais"
"34";2010;"06049240";21039;27,1191297626431;"dii";0,0465789646085228;"Excellent"
"35";2010;"06049240";21039;27,1191297626431;"dti";5,48596869539714;"Très mauvais"
"36";2010;"06049230";21254;28,6661292717974;"ner";0,823300401870229;"Excellent"
"37";2010;"06049230";21254;28,6661292717974;"nel";1,67102278245301;"Bon"
"38";2010;"06049230";21254;28,6661292717974;"nte";8,07207278148291;"Très mauvais"
"39";2010;"06049230";21254;28,6661292717974;"dit";4,90171673885127;"Mauvais"
"40";2010;"06049230";21254;28,6661292717974;"dio";8,38564357726364;"Très mauvais"
"41";2010;"06049230";21254;28,6661292717974;"dii";0,131379656439087;"Excellent"
"42";2010;"06049230";21254;28,6661292717974;"dti";4,68099333343725;"Mauvais"
"43";2010;"06049200";20703;28,790948743245;"ner";1,44744595292214;"Bon"
"44";2010;"06049200";20703;28,790948743245;"nel";2,79941820737459;"Médiocre"
"45";2010;"06049200";20703;28,790948743245;"nte";0,159988017736739;"Excellent"
"46";2010;"06049200";20703;28,790948743245;"dit";7,69835691963913;"Très mauvais"
"47";2010;"06049200";20703;28,790948743245;"dio";6,47084771980304;"Très mauvais"
"48";2010;"06049200";20703;28,790948743245;"dii";0,307144700631304;"Excellent"
"49";2010;"06049200";20703;28,790948743245;"dti";9,9077472251381;"Très mauvais"
"50";2011;"06049230";21252;25,0311200772719;"ner";3,42674742198754;"Médiocre"
"51";2011;"06049230";21252;25,0311200772719;"nel";5,22556278074001;"Très mauvais"
"52";2011;"06049230";21252;25,0311200772719;"nte";0,590550501057709;"Excellent"
"53";2011;"06049230";21252;25,0311200772719;"dit";4,95727363470238;"Mauvais"
"54";2011;"06049230";21252;25,0311200772719;"dio";5,10576103567474;"Mauvais"
"55";2011;"06049230";21252;25,0311200772719;"dii";0,0410316037370329;"Excellent"
"56";2011;"06049230";21252;25,0311200772719;"dti";5,6841930993725;"Très mauvais"
"57";2010;"06049220";20935;27,4620068439173;"ner";5,43580458893231;"Très mauvais"
"58";2010;"06049220";20935;27,4620068439173;"nel";7,80056839015077;"Très mauvais"
"59";2010;"06049220";20935;27,4620068439173;"nte";1,36975988077104;"Bon"
"60";2010;"06049220";20935;27,4620068439173;"dit";2,39914950800659;"Médiocre"
"61";2010;"06049220";20935;27,4620068439173;"dio";5,1836737694467;"Très mauvais"
"62";2010;"06049220";20935;27,4620068439173;"dii";0,0180406256069284;"Excellent"
"63";2010;"06049220";20935;27,4620068439173;"dti";5,255010081003;"Très mauvais"
"64";2011;"06049240";21037;29,032834911041;"ner";4,98980937624499;"Mauvais"
"65";2011;"06049240";21037;29,032834911041;"nel";4,78633756295027;"Mauvais"
"66";2011;"06049240";21037;29,032834911041;"nte";2,06937360143847;"Bon"
"67";2011;"06049240";21037;29,032834911041;"dit";5,30717937563001;"Très mauvais"
"68";2011;"06049240";21037;29,032834911041;"dio";5,54122175830338;"Très mauvais"
"69";2011;"06049240";21037;29,032834911041;"dii";0,0902367653382861;"Excellent"
"70";2011;"06049240";21037;29,032834911041;"dti";6,2486764711356;"Très mauvais"
"71";1993;"04061600";23570;32,9940470968165;"ner";10,2024781762263;"Très mauvais"
"72";1993;"04061600";23570;32,9940470968165;"nel";17,106647782984;"Très mauvais"
"73";1993;"04061600";23570;32,9940470968165;"nte";0,173088438492729;"Excellent"
"74";1993;"04061600";23570;32,9940470968165;"dit";1,23402226924329;"Bon"
"75";1993;"04061600";23570;32,9940470968165;"dio";2,75815477295103;"Médiocre"
"76";1993;"04061600";23570;32,9940470968165;"dii";1,00794716769677;"Bon"
"77";1993;"04061600";23570;32,9940470968165;"dti";0,511708489222327;"Excellent"
"78";1993;"04023000";23601;12,9908148775416;"ner";3,12859631505084;"Médiocre"
"79";1993;"04023000";23601;12,9908148775416;"nel";0,948731188146398;"Excellent"
"80";1993;"04023000";23601;12,9908148775416;"nte";0,507521626292562;"Excellent"
"81";1993;"04023000";23601;12,9908148775416;"dit";1,12867825794249;"Bon"
"82";1993;"04023000";23601;12,9908148775416;"dio";2,79601502865517;"Médiocre"
"83";1993;"04023000";23601;12,9908148775416;"dii";0,010997979768701;"Excellent"
"84";1993;"04023000";23601;12,9908148775416;"dti";4,47027448168542;"Mauvais"
"85";2005;"04076420";22241;15,874639271515;"ner";3,05130956028715;"Médiocre"
"86";2005;"04076420";22241;15,874639271515;"nel";2,48513655841593;"Médiocre"
"87";2005;"04076420";22241;15,874639271515;"nte";0,690971648467064;"Excellent"
"88";2005;"04076420";22241;15,874639271515;"dit";0,724506447460723;"Excellent"
"89";2005;"04076420";22241;15,874639271515;"dio";2,56317182454321;"Médiocre"
"90";2005;"04076420";22241;15,874639271515;"dii";3,46567379507473;"Médiocre"
"91";2005;"04076420";22241;15,874639271515;"dti";2,89386943726615;"Médiocre"
"92";2006;"04027810";23269;11,4169831512541;"ner";3,959027470411;"Mauvais"
"93";2006;"04027810";23269;11,4169831512541;"nel";3,37836624994634;"Médiocre"
"94";2006;"04027810";23269;11,4169831512541;"nte";0,780650134344857;"Excellent"
"95";2006;"04027810";23269;11,4169831512541;"dit";1,57542348227749;"Bon"
"96";2006;"04027810";23269;11,4169831512541;"dio";0,449330343558713;"Excellent"
"97";2006;"04027810";23269;11,4169831512541;"dii";1,04790404213325;"Bon"
"98";2006;"04027810";23269;11,4169831512541;"dti";0,226281428582422;"Excellent"
"99";2006;"04021250";21895;21,75093051709;"ner";8,49906249626297;"Très mauvais"
"100";2006;"04021250";21895;21,75093051709;"nel";2,54535143710166;"Médiocre"
"101";2006;"04021250";21895;21,75093051709;"nte";1,86686596111042;"Bon"
"102";2006;"04021250";21895;21,75093051709;"dit";1,82262221144321;"Bon"
"103";2006;"04021250";21895;21,75093051709;"dio";4,87332689536598;"Mauvais"
"104";2006;"04021250";21895;21,75093051709;"dii";0,15392633457756;"Excellent"
"105";2006;"04021250";21895;21,75093051709;"dti";1,9897751812282;"Bon"
"106";2009;"04041755";23325;27,8246261962247;"ner";0,840227814157303;"Excellent"
"107";2009;"04041755";23325;27,8246261962247;"nel";3,5590933415714;"Médiocre"
"108";2009;"04041755";23325;27,8246261962247;"nte";0,356936350960964;"Excellent"
"109";2009;"04041755";23325;27,8246261962247;"dit";5,17005727810168;"Très mauvais"
"110";2009;"04041755";23325;27,8246261962247;"dio";13,1510668436898;"Très mauvais"
"111";2009;"04041755";23325;27,8246261962247;"dii";4,72352196799601;"Mauvais"
"112";2009;"04041755";23325;27,8246261962247;"dti";0,0237225997475738;"Excellent"
"113";2001;"04061600";23562;12,8642666059733;"ner";0,73213932950806;"Excellent"
"114";2001;"04061600";23562;12,8642666059733;"nel";1,53521654551922;"Bon"
"115";2001;"04061600";23562;12,8642666059733;"nte";1,29988980861575;"Bon"
"116";2001;"04061600";23562;12,8642666059733;"dit";2,38550164583841;"Médiocre"
"117";2001;"04061600";23562;12,8642666059733;"dio";5,24824564300538;"Très mauvais"
"118";2001;"04061600";23562;12,8642666059733;"dii";0,282161540395694;"Excellent"
"119";2001;"04061600";23562;12,8642666059733;"dti";1,38111209309079;"Bon"
"120";1997;"04023000";23597;7,19553284411481;"ner";3,07222429713185;"Médiocre"
"121";1997;"04023000";23597;7,19553284411481;"nel";0,930631688256815;"Excellent"
"122";1997;"04023000";23597;7,19553284411481;"nte";0,768091702314326;"Excellent"
"123";1997;"04023000";23597;7,19553284411481;"dit";0,519256240278899;"Excellent"
"124";1997;"04023000";23597;7,19553284411481;"dio";1,37254385009392;"Bon"
"125";1997;"04023000";23597;7,19553284411481;"dii";0,366664945310629;"Excellent"
"126";1997;"04023000";23597;7,19553284411481;"dti";0,166120120728373;"Excellent"
"127";2005;"04021250";21896;29,2363823791078;"ner";8,49829836653385;"Très mauvais"
"128";2005;"04021250";21896;29,2363823791078;"nel";2,54501729334713;"Médiocre"
"129";2005;"04021250";21896;29,2363823791078;"nte";3,0218499485577;"Médiocre"
"130";2005;"04021250";21896;29,2363823791078;"dit";3,58686281866919;"Mauvais"
"131";2005;"04021250";21896;29,2363823791078;"dio";8,51670693300753;"Très mauvais"
"132";2005;"04021250";21896;29,2363823791078;"dii";0,25638357879401;"Excellent"
"133";2005;"04021250";21896;29,2363823791078;"dti";2,81126344019843;"Médiocre"
"134";2002;"04076420";22243;13,6346792181458;"ner";5,04147111591173;"Mauvais"
"135";2002;"04076420";22243;13,6346792181458;"nel";2,27940705896714;"Bon"
"136";2002;"04076420";22243;13,6346792181458;"nte";0,198305243681041;"Excellent"
"137";2002;"04076420";22243;13,6346792181458;"dit";1,72149227768203;"Bon"
"138";2002;"04076420";22243;13,6346792181458;"dio";3,34884345702613;"Médiocre"
"139";2002;"04076420";22243;13,6346792181458;"dii";0,761649624312785;"Excellent"
"140";2002;"04076420";22243;13,6346792181458;"dti";0,283510440564941;"Excellent"
"141";1996;"04027730";22388;5,01340027616333;"ner";0,192663312268837;"Excellent"
"142";1996;"04027730";22388;5,01340027616333;"nel";0,40314156844822;"Excellent"
"143";1996;"04027730";22388;5,01340027616333;"nte";0,563991231118517;"Excellent"
"144";1996;"04027730";22388;5,01340027616333;"dit";0,502408882984689;"Excellent"
"145";1996;"04027730";22388;5,01340027616333;"dio";1,36162548636235;"Bon"
"146";1996;"04027730";22388;5,01340027616333;"dii";0,610361285631506;"Excellent"
"147";1996;"04027730";22388;5,01340027616333;"dti";1,37920850934921;"Bon"
"148";1999;"04088000";22619;23,5198412143468;"ner";0,53442912591708;"Excellent"
"149";1999;"04088000";22619;23,5198412143468;"nel";1,10596379729467;"Bon"
"150";1999;"04088000";22619;23,5198412143468;"nte";2,21704311195772;"Bon"
"151";1999;"04088000";22619;23,5198412143468;"dit";4,7164954292539;"Mauvais"
"152";1999;"04088000";22619;23,5198412143468;"dio";10,0129882945938;"Très mauvais"
"153";1999;"04088000";22619;23,5198412143468;"dii";0,0285711566986477;"Excellent"
"154";1999;"04088000";22619;23,5198412143468;"dti";4,90435029863098;"Mauvais"
"155";2003;"04076420";22242;19,0845598367382;"ner";2,67741474666045;"Médiocre"
"156";2003;"04076420";22242;19,0845598367382;"nel";2,27940705896714;"Bon"
"157";2003;"04076420";22242;19,0845598367382;"nte";2,06191155314543;"Bon"
"158";2003;"04076420";22242;19,0845598367382;"dit";2,99440157880461;"Médiocre"
"159";2003;"04076420";22242;19,0845598367382;"dio";7,20697020156745;"Très mauvais"
"160";2003;"04076420";22242;19,0845598367382;"dii";1,23601100582396;"Bon"
"161";2003;"04076420";22242;19,0845598367382;"dti";0,628443691769182;"Excellent"
"162";1999;"04076420";22246;21,7330675582544;"ner";5,09532344603363;"Mauvais"
"163";1999;"04076420";22246;21,7330675582544;"nel";2,30187462755493;"Médiocre"
"164";1999;"04076420";22246;21,7330675582544;"nte";0,532350133524233;"Excellent"
"165";1999;"04076420";22246;21,7330675582544;"dit";3,88521529946636;"Mauvais"
"166";1999;"04076420";22246;21,7330675582544;"dio";7,18386064395833;"Très mauvais"
"167";1999;"04076420";22246;21,7330675582544;"dii";0,828300064662316;"Excellent"
"168";1999;"04076420";22246;21,7330675582544;"dti";1,90614334305458;"Bon"
"169";2007;"04027730";22377;9,5054635469183;"ner";0,482683977225559;"Excellent"
"170";2007;"04027730";22377;9,5054635469183;"nel";0,282003430286971;"Excellent"
"171";2007;"04027730";22377;9,5054635469183;"nte";0,870620531286896;"Excellent"
"172";2007;"04027730";22377;9,5054635469183;"dit";1,64076008544975;"Bon"
"173";2007;"04027730";22377;9,5054635469183;"dio";4,50513974239241;"Mauvais"
"174";2007;"04027730";22377;9,5054635469183;"dii";0,143003291219306;"Excellent"
"175";2007;"04027730";22377;9,5054635469183;"dti";1,58125248905742;"Bon"
"176";1996;"04023000";23598;7,31971577315461;"ner";3,15119583427614;"Médiocre"
"177";1996;"04023000";23598;7,31971577315461;"nel";2,16741956962198;"Bon"
"178";1996;"04023000";23598;7,31971577315461;"nte";0,143618955316678;"Excellent"
"179";1996;"04023000";23598;7,31971577315461;"dit";0,323672749292058;"Excellent"
"180";1996;"04023000";23598;7,31971577315461;"dio";1,12203615733165;"Bon"
"181";1996;"04023000";23598;7,31971577315461;"dii";0,298022482410477;"Excellent"
"182";1996;"04023000";23598;7,31971577315461;"dti";0,113750024905625;"Excellent"
"183";1998;"04027730";22386;18,8383153240672;"ner";0,0977021617334222;"Excellent"
"184";1998;"04027730";22386;18,8383153240672;"nel";0,271264221728612;"Excellent"
"185";1998;"04027730";22386;18,8383153240672;"nte";0,955911840693526;"Excellent"
"186";1998;"04027730";22386;18,8383153240672;"dit";4,01606278846485;"Mauvais"
"187";1998;"04027730";22386;18,8383153240672;"dio";8,74905359600323;"Très mauvais"
"188";1998;"04027730";22386;18,8383153240672;"dii";0,0144197401794256;"Excellent"
"189";1998;"04027730";22386;18,8383153240672;"dti";4,73390097526412;"Mauvais"
"190";2012;"04076420";22233;14,1718455670328;"ner";2,95224073876484;"Médiocre"
"191";2012;"04076420";22233;14,1718455670328;"nel";1,11249369824123;"Bon"
"192";2012;"04076420";22233;14,1718455670328;"nte";1,73942072971077;"Bon"
"193";2012;"04076420";22233;14,1718455670328;"dit";0,248656848981272;"Excellent"
"194";2012;"04076420";22233;14,1718455670328;"dio";0,92330564306111;"Excellent"
"195";2012;"04076420";22233;14,1718455670328;"dii";3,56860034346158;"Médiocre"
"196";2012;"04076420";22233;14,1718455670328;"dti";3,62712756481201;"Mauvais"
"197";1997;"04027730";22387;11,8223002122746;"ner";1,41624607860307;"Bon"
"198";1997;"04027730";22387;11,8223002122746;"nel";2,33487475591836;"Médiocre"
"199";1997;"04027730";22387;11,8223002122746;"nte";0,57227891895596;"Excellent"
"200";1997;"04027730";22387;11,8223002122746;"dit";2,32416957011005;"Médiocre"
"201";1997;"04027730";22387;11,8223002122746;"dio";4,50412020925824;"Mauvais"
"202";1997;"04027730";22387;11,8223002122746;"dii";0,437626254113541;"Excellent"
"203";1997;"04027730";22387;11,8223002122746;"dti";0,232984425315366;"Excellent"
"204";1997;"04088000";22621;21,7504476758828;"ner";1,43802384859239;"Bon"
"205";1997;"04088000";22621;21,7504476758828;"nel";2,46103699019011;"Médiocre"
"206";1997;"04088000";22621;21,7504476758828;"nte";0,38890046842366;"Excellent"
"207";1997;"04088000";22621;21,7504476758828;"dit";3,86803673791949;"Mauvais"
"208";1997;"04088000";22621;21,7504476758828;"dio";8,96977705352741;"Très mauvais"
"209";1997;"04088000";22621;21,7504476758828;"dii";0,0222022293799671;"Excellent"
"210";1997;"04088000";22621;21,7504476758828;"dti";4,60247034784977;"Mauvais"
"211";2006;"04556001";23454;32,3392467847524;"ner";3,47293866325974;"Médiocre"
"212";2006;"04556001";23454;32,3392467847524;"nel";3,55440905207511;"Médiocre"
"213";2006;"04556001";23454;32,3392467847524;"nte";11,6957133641528;"Très mauvais"
"214";2006;"04556001";23454;32,3392467847524;"dit";3,86533103679846;"Mauvais"
"215";2006;"04556001";23454;32,3392467847524;"dio";8,23684404707593;"Très mauvais"
"216";2006;"04556001";23454;32,3392467847524;"dii";0,987955633334519;"Excellent"
"217";2006;"04556001";23454;32,3392467847524;"dti";0,526054988055794;"Excellent"
"218";1999;"04556001";23461;24,6968372681988;"ner";0,583370094281553;"Excellent"
"219";1999;"04556001";23461;24,6968372681988;"nel";1,28197246160335;"Bon"
"220";1999;"04556001";23461;24,6968372681988;"nte";12,107034378632;"Très mauvais"
"221";1999;"04556001";23461;24,6968372681988;"dit";3,14305330484441;"Médiocre"
"222";1999;"04556001";23461;24,6968372681988;"dio";6,0246116601005;"Très mauvais"
"223";1999;"04556001";23461;24,6968372681988;"dii";0,603649196392774;"Excellent"
"224";1999;"04556001";23461;24,6968372681988;"dti";0,953146172344137;"Excellent"
"225";2006;"04061600";23557;14,0004572945279;"ner";1,84925980987805;"Bon"
"226";2006;"04061600";23557;14,0004572945279;"nel";1,53797954831133;"Bon"
"227";2006;"04061600";23557;14,0004572945279;"nte";3,34416237375009;"Médiocre"
"228";2006;"04061600";23557;14,0004572945279;"dit";1,71292692276037;"Bon"
"229";2006;"04061600";23557;14,0004572945279;"dio";4,61169432871337;"Mauvais"
"230";2006;"04061600";23557;14,0004572945279;"dii";0,479316533026291;"Excellent"
"231";2006;"04061600";23557;14,0004572945279;"dti";0,465117778088419;"Excellent"
"232";1994;"04076420";22251;17,1893026729197;"ner";2,82892565887918;"Médiocre"
"233";1994;"04076420";22251;17,1893026729197;"nel";2,36914798677564;"Médiocre"
"234";1994;"04076420";22251;17,1893026729197;"nte";1,87715732240006;"Bon"
"235";1994;"04076420";22251;17,1893026729197;"dit";0,415888950171351;"Excellent"
"236";1994;"04076420";22251;17,1893026729197;"dio";1,86202619032767;"Bon"
"237";1994;"04076420";22251;17,1893026729197;"dii";3,62920524634533;"Mauvais"
"238";1994;"04076420";22251;17,1893026729197;"dti";4,20695131802051;"Mauvais"
"239";2004;"04028500";21673;14,3932862199236;"ner";5,11826693455027;"Mauvais"
"240";2004;"04028500";21673;14,3932862199236;"nel";2,10821318028272;"Bon"
"241";2004;"04028500";21673;14,3932862199236;"nte";0,544653461957025;"Excellent"
"242";2004;"04028500";21673;14,3932862199236;"dit";2,52223793063924;"Médiocre"
"243";2004;"04028500";21673;14,3932862199236;"dio";1,71773228785794;"Bon"
"244";2004;"04028500";21673;14,3932862199236;"dii";0,844568996034893;"Excellent"
"245";2004;"04028500";21673;14,3932862199236;"dti";1,53761342860155;"Bon"
"246";2009;"04027810";23266;13,5149008751686;"ner";4,232266234801;"Mauvais"
"247";2009;"04027810";23266;13,5149008751686;"nel";3,72389820657786;"Mauvais"
"248";2009;"04027810";23266;13,5149008751686;"nte";2,54676355055567;"Médiocre"
"249";2009;"04027810";23266;13,5149008751686;"dit";1,07291992108324;"Bon"
"250";2009;"04027810";23266;13,5149008751686;"dio";0,490862784242716;"Excellent"
"251";2009;"04027810";23266;13,5149008751686;"dii";1,01097844673418;"Bon"
"252";2009;"04027810";23266;13,5149008751686;"dti";0,437211731173907;"Excellent"
"253";1998;"04001600";23876;9,63535595312567;"ner";0,265245460115826;"Excellent"
"254";1998;"04001600";23876;9,63535595312567;"nel";2,11148699289277;"Bon"
"255";1998;"04001600";23876;9,63535595312567;"nte";1,80721048358856;"Bon"
"256";1998;"04001600";23876;9,63535595312567;"dit";0,737314779152861;"Excellent"
"257";1998;"04001600";23876;9,63535595312567;"dio";3,15562873316502;"Médiocre"
"258";1998;"04001600";23876;9,63535595312567;"dii";0,46508590433213;"Excellent"
"259";1998;"04001600";23876;9,63535595312567;"dti";1,0933835998785;"Bon"
"260";1996;"04061600";23567;15,5726844115605;"ner";1,83691829019115;"Bon"
"261";1996;"04061600";23567;15,5726844115605;"nel";3,03149571969104;"Médiocre"
"262";1996;"04061600";23567;15,5726844115605;"nte";1,19839575111619;"Bon"
"263";1996;"04061600";23567;15,5726844115605;"dit";2,28586066402082;"Médiocre"
"264";1996;"04061600";23567;15,5726844115605;"dio";5,01536336481404;"Mauvais"
"265";1996;"04061600";23567;15,5726844115605;"dii";0,121408686475783;"Excellent"
"266";1996;"04061600";23567;15,5726844115605;"dti";2,08324193525147;"Bon"
"267";2012;"04001600";23862;9,94536027101636;"ner";0,254888553984822;"Excellent"
"268";2012;"04001600";23862;9,94536027101636;"nel";2,03826539629319;"Bon"
"269";2012;"04001600";23862;9,94536027101636;"nte";1,69924283716351;"Bon"
"270";2012;"04001600";23862;9,94536027101636;"dit";0,979383579172051;"Excellent"
"271";2012;"04001600";23862;9,94536027101636;"dio";3,79363740310569;"Mauvais"
"272";2012;"04001600";23862;9,94536027101636;"dii";0,687398129515934;"Excellent"
"273";2012;"04001600";23862;9,94536027101636;"dti";0,492544371781163;"Excellent"
"274";2000;"04556001";23460;19,0336481009375;"ner";0,0198160078860442;"Excellent"
"275";2000;"04556001";23460;19,0336481009375;"nel";0,256405185257018;"Excellent"
"276";2000;"04556001";23460;19,0336481009375;"nte";9,78741870694185;"Très mauvais"
"277";2000;"04556001";23460;19,0336481009375;"dit";2,89174119642717;"Médiocre"
"278";2000;"04556001";23460;19,0336481009375;"dio";4,57970068594285;"Mauvais"
"279";2000;"04556001";23460;19,0336481009375;"dii";1,00160706060442;"Bon"
"280";2000;"04556001";23460;19,0336481009375;"dti";0,49695925787812;"Excellent"
"281";2000;"04415000";23743;9,68146255325514;"ner";2,09446695261618;"Bon"
"282";2000;"04415000";23743;9,68146255325514;"nel";2,59096712855751;"Médiocre"
"283";2000;"04415000";23743;9,68146255325514;"nte";1,12891373406767;"Bon"
"284";2000;"04415000";23743;9,68146255325514;"dit";0,990417876577025;"Excellent"
"285";2000;"04415000";23743;9,68146255325514;"dio";1,72620473734916;"Bon"
"286";2000;"04415000";23743;9,68146255325514;"dii";0,849947965432519;"Excellent"
"287";2000;"04415000";23743;9,68146255325514;"dti";0,300544158655085;"Excellent"
"288";2001;"04556001";23459;29,2351530703339;"ner";0,0217107494067933;"Excellent"
"289";2001;"04556001";23459;29,2351530703339;"nel";0,269919757453824;"Excellent"
"290";2001;"04556001";23459;29,2351530703339;"nte";16,3673393167691;"Très mauvais"
"291";2001;"04556001";23459;29,2351530703339;"dit";3,77329198159036;"Mauvais"
"292";2001;"04556001";23459;29,2351530703339;"dio";7,00282378881039;"Très mauvais"
"293";2001;"04556001";23459;29,2351530703339;"dii";0,697882914283978;"Excellent"
"294";2001;"04556001";23459;29,2351530703339;"dti";1,10218456201945;"Bon"
"295";2003;"04422003";23772;16,2242072760842;"ner";3,07594906458712;"Médiocre"
"296";2003;"04422003";23772;16,2242072760842;"nel";6,44100343503143;"Très mauvais"
"297";2003;"04422003";23772;16,2242072760842;"nte";3,17657933713007;"Médiocre"
"298";2003;"04422003";23772;16,2242072760842;"dit";0,223829055700919;"Excellent"
"299";2003;"04422003";23772;16,2242072760842;"dio";1,06167242429548;"Bon"
"300";2003;"04422003";23772;16,2242072760842;"dii";1,39863069687557;"Bon"
"301";2003;"04422003";23772;16,2242072760842;"dti";0,846543262463593;"Excellent"
"302";2005;"04027810";23271;13,3545658848873;"ner";4,17991351156204;"Mauvais"
"303";2005;"04027810";23271;13,3545658848873;"nel";3,66093670765832;"Mauvais"
"304";2005;"04027810";23271;13,3545658848873;"nte";1,08372458554089;"Bon"
"305";2005;"04027810";23271;13,3545658848873;"dit";2,7326156155883;"Médiocre"
"306";2005;"04027810";23271;13,3545658848873;"dio";0,465200359396947;"Excellent"
"307";2005;"04027810";23271;13,3545658848873;"dii";1,1429983638181;"Bon"
"308";2005;"04027810";23271;13,3545658848873;"dti";0,0891767413227178;"Excellent"
"309";1993;"04415000";23749;11,8794167239522;"ner";2,11943004951224;"Bon"
"310";1993;"04415000";23749;11,8794167239522;"nel";2,70382826034576;"Médiocre"
"311";1993;"04415000";23749;11,8794167239522;"nte";1,23352571639797;"Bon"
"312";1993;"04415000";23749;11,8794167239522;"dit";1,3658705139723;"Bon"
"313";1993;"04415000";23749;11,8794167239522;"dio";2,44226700638673;"Médiocre"
"314";1993;"04415000";23749;11,8794167239522;"dii";0,360403952409752;"Excellent"
"315";1993;"04415000";23749;11,8794167239522;"dti";1,65409122492747;"Bon"
"316";1995;"04028500";21683;8,35393412777442;"ner";2,07255157143659;"Bon"
"317";1995;"04028500";21683;8,35393412777442;"nel";1,67815899103352;"Bon"
"318";1995;"04028500";21683;8,35393412777442;"nte";0,0526484865632677;"Excellent"
"319";1995;"04028500";21683;8,35393412777442;"dit";2,18334590730416;"Bon"
"320";1995;"04028500";21683;8,35393412777442;"dio";0,633314107579953;"Excellent"
"321";1995;"04028500";21683;8,35393412777442;"dii";1,25945073347522;"Bon"
"322";1995;"04028500";21683;8,35393412777442;"dti";0,474464330381713;"Excellent"
"323";2006;"04422003";23769;19,2276301157425;"ner";3,02426394745782;"Médiocre"
"324";2006;"04422003";23769;19,2276301157425;"nel";6,31652269849719;"Très mauvais"
"325";2006;"04422003";23769;19,2276301157425;"nte";5,3076231815005;"Très mauvais"
"326";2006;"04422003";23769;19,2276301157425;"dit";0,12276097284016;"Excellent"
"327";2006;"04422003";23769;19,2276301157425;"dio";1,19682067085001;"Bon"
"328";2006;"04422003";23769;19,2276301157425;"dii";1,81255207079085;"Bon"
"329";2006;"04422003";23769;19,2276301157425;"dti";1,44708657380594;"Bon"
"330";2000;"04027730";22384;12,22004322437;"ner";0,41988691956489;"Excellent"
"331";2000;"04027730";22384;12,22004322437;"nel";0,886461013932382;"Excellent"
"332";2000;"04027730";22384;12,22004322437;"nte";0,449697623951636;"Excellent"
"333";2000;"04027730";22384;12,22004322437;"dit";3,01069586819072;"Médiocre"
"334";2000;"04027730";22384;12,22004322437;"dio";4,98427748826905;"Mauvais"
"335";2000;"04027730";22384;12,22004322437;"dii";0,0983181669657436;"Excellent"
"336";2000;"04027730";22384;12,22004322437;"dti";2,37070614349559;"Médiocre"
"337";1996;"04076420";22249;16,435143947236;"ner";5,52816803127113;"Très mauvais"
"338";1996;"04076420";22249;16,435143947236;"nel";2,46488082202672;"Médiocre"
